nombre,codigo,descripcion,url
Regalo Padres Cuidado Capilar Homem,NATCHL-224235,"fuerza, crecimiento y estilo en el día a día• shampoo que promueve 5 veces menos caída por quiebre* • evita el afinamiento del cabello • nutre y estimula el cuero cabelludo • restaura la vitalidad del cuero cabelludo • sensación de limpieza con espuma cremosa • hecho con aceite de babasú, que contribuye al refuerzo de la barrera cutánea y del mecanismo de defensa de la piel • con exclusiva tecnología DermoTech®, desarrollada especialmente para la piel masculina, que protege contra las agresiones de la rutina • fragancia que combina con todas las perfumerías de Natura Hombre • pomada con efecto",https://www.natura.cl/p/regalo-padres-homem-cabellos-so/NATCHL-224235
Lápiz Delineador Negro para Ojos Natura Faces,NATCHL-65830,"• cobertura: alta | • probado dermatológicamente | • delineado perfecto | • punta fina | • permite que hagas trazos precisos, finos y llamativos | • versatilidad para cualquier look | • aplicación suave | • ideal para llevar en el bolso y retocar cuando quieras | • edad recomendada: a partir de los 18 años | • libre de crueldad animal | • zona de aplicación: ojos | • producto vegano | • producto 2 en 1 | • para todes | • fácil aplicación",https://www.natura.cl/p/lapiz-delineador-en-fibra-negro-faces-1ml/NATCHL-65830
Repuesto Crema Nutritiva Corporal Tododia Avellana y Casis,NATCHL-74849,• piel más firme y ultra suave todos los días | • fórmula con nutrición prebiótica que se adapta a las necesidades de tu piel | • textura cremosa: fácil de esparcir y de rápida absorción | • nutrición profunda: piel saludable en todas las capas | • 94% de ingredientes naturales: mayor afinidad con tu piel | • 86% menos plástico en comparación con el envase regular,https://www.natura.cl/p/repuesto-crema-nutritiva-para-cuerpo-avellana-y-casis-tododia-400ml/NATCHL-74849
Repuesto Máscara Lumina Fuerza y reparación molecular,NATCHL-164506,"Repuesto Máscara Lumina Fuerza y reparación molecular Repara y protege los enlaces internos a nivel molecular para una mayor elasticidad y resistencia.Forma un escudo protector para combatir el quiebre.79% menos plástico que el envase originalMenor desperdicio del productoFácil apertura y almacenamientoProceso de uso de repuesto más práctico y rápidoContenido250 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cada daño. Reducción d",https://www.natura.cl/p/repuesto-mascara-lumina-fuerza-y-reparacion-molecular-250-ml/NATCHL-164506
Desodorante Corporal Kaiak Femenino,NATCHL-56754,"• perfuma todo el cuerpo | • protege contra los olores de la transpiración | • producto sin sales de aluminio | • envase ligero y práctico, con seguro en la tapa, para llevar donde quieras y usar cuando quieras | • fragancia exitosa de la perfumería Natura | • perfecto para tu día a día | • producto con repuesto",https://www.natura.cl/p/desodorante-corporal-en-spray-kaiak-clasico-femenino-kaiak-100ml/NATCHL-56754
Repuesto Polvo Compacto Nude Me Una,NATCHL-110678,"• efecto natural, como una segunda piel, sin cuartearse | • acabado mate de larga duración con efecto Nude Me | • natural, como si fuera tu propia piel, sin marcar líneas | • cobertura personalizable que disimula poros y líneas finas | • controla la luminosidad | • resistente al agua y al sudor | • dermatológicamente probado | • cruelty free | • vegano | • zona de aplicación: rostro",https://www.natura.cl/p/una-repuesto-po-compacto-nude-me-12n/NATCHL-110678
Repuesto espuma de limpieza Chronos,NATCHL-137981,"• ideal para todas las necesidades y tipos de piel | • forma una delicada película sobre la piel, manteniendo su hidratación natural | • sin sensación de tirantez | • deja la piel fresca, suave y más radiante | • mejor para tu piel, mejor para tu tratamiento y mejor para el medio ambiente | • contiene bioactivo: cacao, repone componentes esenciales de la piel | • testado dermatológicamente | • edad sugerida: 18+ | • cruelty free | • vegano | • ocasión: limpieza | • tipo de piel: todos los tipos de piel",https://www.natura.cl/p/repuesto-espuma-de-limpieza-chronos--150-ml/NATCHL-137981
,NATCHL-140059,No disponible,https://www.natura.cl/p/una-batom-intransf-rose-2m-7ml/NATCHL-140059
Pincel PRO Polvo Compacto Una,NATCHL-55105,• cerdas suaves para una aplicación delicada | • proporciona un acabado natural | • identificación en el mango | • incluye red protectora | • ideal para aplicar productos en polvo | • compromiso con el planeta: 10 toneladas de plástico reciclado retiradas del medio ambiente en un año,https://www.natura.cl/p/pincel-pro-polvo-compacto-una/NATCHL-55105
Regalo Padres Eau de Toilette Kaiak Clásico 100ml,NATCHL-250152,"aromático acuoso moderado• Kaiak es un clásico que trae toda la potencia de las olas y toda la frescura del mar • una combinación atemporal de notas aromáticas, cítricas y acuosas que, juntas, crean una poderosa ola de frescura • ingredientes principales: algas, pataqueira, ámbar y maderas contenido: 1 deo colonia 100 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-padres-natura-kaiak-clasico/NATCHL-250152
Repuesto Crema para peinar Flor de cereza y Palta Tododia,NATCHL-156234,"• repara el cabello dañado después de tratamientos químicos | • fórmula con Tecnología Prebiótica | • cuida el cabello desde la raíz hasta las puntas | • repara puntas abiertas | • protección térmica | • para cabello químicamente dañado | • devuelve el aspecto natural del cabello | • ideal para quienes usan secador y plancha | • fórmula con aceite de aguacate | • fragancia femenina y envolvente, con notas de flor de cereza | • 93% de ingredientes de origen natural | • para todo tipo de rizos",https://www.natura.cl/p/crema-para-peinar-reparadora-tododia-flor-de-cereza-y-aguacate-180-ml/NATCHL-156234
Body splash Frutas Rojas Tododia 200ml,NATCHL-72197,"• una invitación a vestir el cuerpo con una fragancia fresca | • notas de fresa, mora y frutos rojos marcan la salida y se combinan con flores frescas y un fondo dulce | • una mezcla perfecta para tu piel que aporta ligereza y frescura durante todo el día",https://www.natura.cl/p/body-splash-frutas-rojas-200ml/NATCHL-72197
Aceite para embarazadas,NATCHL-92807,"• mejora la elasticidad de la piel | • proporciona una hidratación intensa por hasta 24 horas | • es rica en aceite de almendras | • el 99% de sus ingredientes son naturales y biodegradables | • recupera y restaura la piel | • envase de plástico 100% verde | • dermatológicamente comprobado | • baja concentración de fragancia | • sin ingredientes controvertidos | • no contiene parabenos, siliconas ni colorantes",https://www.natura.cl/p/aceite-para-embarazadas-mama-y-bebe-200ml/NATCHL-92807
Crema antiseñales Fortalecimiento y nutrición Chronos 80+ día,NATCHL-134695,"• combinación de potentes bioactivos (ingredientes de la biodiversidad brasileña) y dermoactivos (ingredientes dermatológicos) | • repara profundamente el grosor de la piel y la nutre intensamente | • +95% de piel más uniforme en 2 semanas* | • 100% más fortalecimiento y nutrición* | • activa la vitalidad celular | • reduce las arrugas profundas | • fortalece las capas de la piel | • uniforma manchas de envejecimiento, tanto claras como oscuras | • contiene activo: ceramida, que repone componentes esenciales para la piel | • contiene bioactivo: cupuaçú, que proporciona hidratación nutritiva | ",https://www.natura.cl/p/crema-antisenales-fortalecimiento-y-nutricion-chronos-80-dia-40-g/NATCHL-134695
Acondicionador Nutrición y Reparación Profunda Lumina 300ml,NATCHL-147440,• sistema de Nutrición y Reparación Profunda | • nuevos envases | • más tecnología para cuidar tu cabello | • con BioProteína Triple Acción y Activo Nutrirrevitalización | • el sistema proporciona 2 veces más nutrición | • reparación y sellado de la fibra capilar* | • un paso esencial en tu rutina de cuidado | • fórmula que recupera la salud y el brillo del cabello | • deja el cabello 6 veces más fácil de peinar | • tipo de cabello: todo tipo de cabello | • cuenta con refil | • cruelty free | • vegano | • tipo de tratamiento: nutrición y reparación profunda,https://www.natura.cl/p/acondicionador-polinutricion-300-ml/NATCHL-147440
Base sérum nude me,NATCHL-110188,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-23f-30-ml/NATCHL-110188
Base sérum nude me,NATCHL-110186,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-20n-30-ml/NATCHL-110186
Pincel PRO ojos precisión,NATCHL-105716,"• cerdas suaves, con un lado en forma cónica | • ideal para difuminar con alta precisión el pliegue del ojo, y otro lado en forma achatada | • fácil para difuminar delineados y trazos | • menor impacto en el planeta | • 10 toneladas de plástico reciclado retirado del medio ambiente en un año | • libre de crueldad animal | • zona de aplicación: ojos",https://www.natura.cl/p/pincel-pro-ojos-precision-una/NATCHL-105716
Kit Shampoo Anticaspa y Tónico Capilar Anticaída Natura Homem,NATCHL-241027,"elimina la caspa y fortalece el cabello, dejándolo más resistente.• shampoo elimina la caspa y promueve mayor cuidado y vitalidad para el cuero cabelludo • elimina el 100% de la caspa visible* sin resecar • previene la reaparición de la caspa por hasta 7 días** • hecho con aceite de babaçu, que ayuda a reforzar la barrera cutánea y el mecanismo de defensa de la piel • tónico capilar que proporciona 2 veces menos caída por quiebre en 12 semanas*** • estimula el crecimiento y evita el adelgazamiento de los cabellos • productos hechos con aceite de babasú, que contribuye al refuerzo de la barrera",https://www.natura.cl/p/kit-shampoo-anticaspa-y-tonico-capilar-anticaida-natura-homem/NATCHL-241027
Crema antiseñales​ Relleno y revitalización ​ Chronos 60+ noche,NATCHL-135036,"• más del 93% de relleno y volumen facial² | • más del 80% de las mujeres percibieron mejora en el contorno facial² | • reduce arrugas profundas | • activa la vitalidad celular³ | • rellena y restaura el volumen | • revitaliza la piel | • contiene bioactivo: Casearia, que estimula el ácido hialurónico natural de la piel | • testado dermatológicamente | • edad sugerida: 60+ | • cruelty free | • vegano | • ocasión: antiedad | • tipo de piel: todo tipo de piel | • textura: crema | • zona de aplicación: rostro y cuello",https://www.natura.cl/p/crema-antisenales-relleno-y-revitalizacion--chronos-60-noche-40-g/NATCHL-135036
Jabón líquido corporal Frutas Rojas,NATCHL-5857,"• respeta tu piel, sin agredir ni resecar | • espuma cremosa y abundante | • mantiene la hidratación natural | • explosión de fragancia, inspirada en frutas rojas | • convierte tu baño en una experiencia placentera",https://www.natura.cl/p/jabon-liquido-corporal-frutas-rojas-tododia-300ml/NATCHL-5857
Máscara Reconstrucción de Daños Extremos Lumina 250ml,NATCHL-148412,"• nuevos envases | • nueva fragancia | • contiene BioProteína Triple Acción y Activo Reconstrutor | • promueve la reconstrucción de hasta el 89% de los daños extremos | • 2 veces más reparación | • previene hasta 2,9 veces los daños futuros* | • regenera la estructura capilar | • prolonga el efecto de la alisación y del color | • tipo de cabello: todo tipo de cabellos | • incluye refill | • cruelty free | • vegano | • tipo de tratamiento: reconstrucción de daños extremos",https://www.natura.cl/p/mascara-regeneradora-250-ml/NATCHL-148412
Repuesto jabón líquido gel maracuyá,NATCHL-70398,"• producto vegano | • nueva fórmula | • elaborado con aceite bruto de maracuyá | • perfuma con notas frescas y delicadas que calman | • sin sulfatos | • biodegradable | • con bioactivos de la amazonía | • nuestros jabones son capaces de eliminar virus, bacterias y suciedad en general",https://www.natura.cl/p/repuesto-jabon-liquido-gel-maracuya-ekos-195ml/NATCHL-70398
Kit Sérum Rellenador Hidratante + Repuesto,NATCHL-182807,"No incluye bolsaKit Sérum Rellenador Hidratante + Repuesto Chronosmás 75% acido hialuronico para tu piel*. 92% relleno inmediato** * Resultados de estimulación de la piel ** Porcentaje de mujeres con porcentaje en test clinico e instrumental 100% piel mas hidratada y fortalecida en hasta 14 dias **. Activa la vitalidad celular para una piel mas saludable. *** Rellena e hidrata las diferentes capas de la piel, reduciendo arrugas y líneas de expresión. _Repone, protege y estimula el ácido hialurónico y los mecanismos esenciales de retención de agua en la piel. Formula de serum aquoso de alta pot",https://www.natura.cl/p/kit-serum-rellenador-hidratante--repuesto-chronos-derma/NATCHL-182807
Repuesto Base Líquida HD Una,NATCHL-173608,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173608
Corrector Cobertura Extrema Una 8 Ml,NATCHL-122122,"• resistente al agua y sudor con textura cremosa de larga duración | • tecnología HD: alta cobertura incluso frente a videos y fotos | • acabado matte, para todo tipo de piel. Vitamina E | • acción antioxidante, que combate radicales libres previniendo el envejecimiento precoz",https://www.natura.cl/p/corrector-cobertura-extrema-una-10n-8-ml/NATCHL-122122
Acondicionador Nutrición Durazno y almendras Tododia 280ml,NATCHL-154870,"• fragancia alegre y cremosa, con notas de durazno | • desenreda | • fórmula con aceite de almendras | • fragancias deliciosas | • reduce el frizz | • textura cremosa que suaviza el cabello | • nutre intensamente | • devuelve el brillo natural | • fórmula con 96% de ingredientes de origen natural | • tecnología probiótica que cuida desde la raíz hasta las puntas | • para todo tipo de texturas y curvaturas | • cabello más sedoso",https://www.natura.cl/p/acondicionador-nutritivo-tododia-durazno-y-almendra-280-ml/NATCHL-154870
Shampoo Nutrición Durazno y Almendras Tododia 300ml,NATCHL-154869,"• protege contra la resequedad | • realza el brillo del cabello | • fragancia alegre y cremosa, con notas de durazno | • cabello más suave, nutrido y sedoso | • limpieza nutritiva que no reseca | • espuma cremosa | • tecnología probiótica que cuida desde la raíz hasta las puntas | • fórmula con 92% de ingredientes de origen natural | • para todo tipo de texturas y curvaturas",https://www.natura.cl/p/shampoo-nutritivo-tododia-durazno-y-almendra-300-ml/NATCHL-154869
Repuesto Shampoo Hidratación y Protección Antipolución,NATCHL-147414,"• limpieza equilibrada sin resecar las puntas | • cabello limpio por más tiempo | • 4 veces más fuerza | • 2 veces más hidratación | • 2,5 veces más suavidad | • más brillo | • hasta 2 veces más protección contra los radicales libres* | • no reseca las puntas | • fórmula con BioProteína Triple Acción + Activo Anticontaminación | • nuevo envase | • producto vegano",https://www.natura.cl/p/repuesto-shampoo-purificante-300-ml/NATCHL-147414
Acondicionador Antidaños y Reconstrucción Murumuru Ekos,NATCHL-113244,"desenreda y reconstruye los cabellos con la potencia antidaños del murumuru.• reduce las puntas abiertas hasta 3 veces* • estimula la producción de queratina, dejando el cabello con aspecto más saludable • desenreda el cabello y reconstruye la fibra capilar • hecho con manteca bruta de murumuru • cabello nutrido, suave y restaurado • la línea Ekos Murumuru contribuye a la regeneración de la Amazonía y ayuda a fortalecer el ingreso de 2049 familias guardianas de la selva vinculadas a la cosecha sustentable * resultados comprobados por prueba in vitro comparado con uso de shampoo sin agentes aco",https://www.natura.cl/p/acondicionador-ekos-murumuru-300-ml/NATCHL-113244
Repuesto Desodorante Corporal Clásico Femenino,NATCHL-56763,• probado dermatológicamente | • familia olfativa: cítrica | • fragancia inspirada en los mayores éxitos de la perfumería Natura | • protege contra los olores de la transpiración | • producto sin sales de aluminio | • perfume perfecto para tu día a día | • cruelty free | • vegano | • envase ligero y práctico con seguro en la tapa,https://www.natura.cl/p/repuesto-desodorante-corporal-clasico-femenino-100ml/NATCHL-56763
Base tint extremo confort FPS40 Una 15Q,NATCHL-00099,"• cobertura ligera y acabado natural | • deja tu piel con una luminosidad radiante | • fórmula con triple ácido hialurónico y manteca de tukumã | • proporciona hidratación activa desde el interior | • ideal para el uso diario, con FPS 40 y protección UVA | • disponible en tonos que unifican y se adaptan al tono de tu piel | • disimula imperfecciones | • indicada para piel mixta a seca | • no se acumula en los poros ni en las líneas de expresión, no se cuartea ni se desmorona | • no deja sensación grasosa ni pegajosa | • protege la piel contra los daños causados por la luz azul y la luz solar |",https://www.natura.cl/p/base-tint-extremo-confort-fps40-una-15q-30-ml/NATCHL-00099
Acondicionador Infantil Lisos y Ondulados Naturé 250ml,NATCHL-102397,"• acondicionador para cabello liso y ondulado | • deja el cabello suave, brillante y más fácil de peinar | • reduce el frizz y previene la formación de nudos | • deliciosa fragancia con aroma a niñez feliz | • desenredado fácil, brillo inmediato | • cuidado suave para un cabello libre y brillante",https://www.natura.cl/p/acondicionador-cabello-liso-y-ondulado-nature-250-ml/NATCHL-102397
Labial mate intransferible de larga duración Faces,NATCHL-111426,"• larga duración de hasta 12 horas | • resistente a la fiesta, al movimiento y al ritmo | • colores vibrantes y ultrapigmentados | • expresa el orgullo de ser quien eres | • fácil de aplicar | • deja los labios hidratados y protegidos contra daños de la contaminación física y digital | • también se puede usar como blush | • empaque ecológico | • protege contra la luz azul | • contiene vitamina E",https://www.natura.cl/p/labial-mate-intransferible-de-larga-duracion-faces-marsala-night-55-ml/NATCHL-111426
Labial mate intransferible de larga duración Faces,NATCHL-111425,"• larga duración de hasta 12 horas | • resistente a la fiesta, al movimiento y al ritmo | • colores vibrantes y ultrapigmentados | • expresa el orgullo de ser quien eres | • fácil de aplicar | • deja los labios hidratados y protegidos contra daños de la contaminación física y digital | • también se puede usar como blush | • empaque ecológico | • protege contra la luz azul | • contiene vitamina E",https://www.natura.cl/p/labial-mate-intransferible-de-larga-duracion-faces-rojo-love-55-ml/NATCHL-111425
Corrector Cushion Nude Me 12G,NATCHL-107126,• resistente al agua y al sudor | • duración de 24 horas | • controla el brillo de la piel | • puede usarse en todo el rostro | • probado dermatológicamente | • cruelty free | • textura: ligera | • subtono: neutro | • zona de aplicación: rostro,https://www.natura.cl/p/corrector-cushion-nude-me-21n-12-ml/NATCHL-107126
Corrector Cushion Nude Me 12G,NATCHL-107123,• resistente al agua y al sudor | • duración de 24 horas | • controla el brillo de la piel | • puede usarse en todo el rostro | • probado dermatológicamente | • cruelty free | • textura: ligera | • subtono: neutro | • zona de aplicación: rostro,https://www.natura.cl/p/corrector-cushion-nude-me-10n-12-ml/NATCHL-107123
Repuesto Crema para peinar Durazno y Almendras Tododia 180ml,NATCHL-156236,"• reduce el frizz, nutre y devuelve el brillo al cabello | • con aceite de almendra | • hace que el cabello sea más fácil de peinar | • fórmula con Tecnología Prebiótica | • cuida el cabello desde la raíz hasta las puntas | • efecto antinudos | • protección térmica | • ideal para quienes usan secador y plancha | • fragancia alegre y cremosa, con notas de durazno | • 94% de ingredientes de origen natural | • para todo tipo de rizos",https://www.natura.cl/p/crema-para-peinar-nutritivo-tododia-durazno-y-almendras-180-ml/NATCHL-156236
Top Coat 3D Gel Una,NATCHL-15826,"• efecto gel sin luz UV: Larga duración y acabado extraordinario por hasta 10 días. Uñas con máximo brillo, perfectas por más tiempo | • tecnología PRO color & care: ingredientes seguros que ayudan en el cuidado de las uñas, 10 free e hipoalergénico | • efecto plumping 3D: volumen instantáneo con sensación de uñas sanas y fortalecidas | • cobertura completa y uniforme | • secado rápido. uñas con máximo brillo, perfectas por más tiempo",https://www.natura.cl/p/top-coat-3d-gel-una-8-ml/NATCHL-15826
Base sérum nude me,NATCHL-110185,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-19n-30-ml/NATCHL-110185
Acondicionador Antioleosidad Lumina 300ml,NATCHL-147401,"Acondicionador leve Sistema de tratamiento antioleosidad.Control de la oleosidad sin efecto rebote.Puntas 4 veces más hidratadas de forma leve y equilibrada.Hidratación balanceada, sin pesar.Productos veganos.Con repuestos.Contra pruebas en animales.Envases ecológicos (plástico 100% verde reciclable).Contenido300 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cada daño. Reducción de hasta un 70% en la porosidad de los cabellos. Ca",https://www.natura.cl/p/acondicionador-leve-300-ml/NATCHL-147401
Colonia Femenina Violeta Aguas de Natura 150ml,NATCHL-95808,"• Una invitación refrescante: Natura Águas Violeta te invita a vivir de una manera fluida y en armonía con el mundo | • Inspiración natural: Una fragancia inspirada en la ligereza de los ingredientes de una naturaleza muy generosa | • Aplicación abundante: Propone una forma de uso generosa para que te perfumes por completo | • camino olfativo: violeta, gardenia, sándalo | • intensidad: ligera | • contenido: 150 ml | • envases coleccionables",https://www.natura.cl/p/aguas-de-natura-violeta-colonia-aguas-150-ml/NATCHL-95808
Kit Lumina Tratamiento Anticaída Completo,NATCHL-206813,"No incluye bolsa• shampoo: limpia, estimula el cuero cabelludo y reduce 2 veces la caída por quiebre • acondicionador: hidrata, promueve 6 veces más resistencia y deja el cabello 8 veces más fácil de peinar • mascarilla: con fórmula que actúa profundamente en los cabellos, dejándolos más fuertes, nutridos y con brillo • cabellos más resistentes, con cuerpo y vitalidad. contiene 1 shampoo estimulante 300 ml 1 acondicionador fortificante 300 ml 1 mascarilla anti-quiebre 250 ml",https://www.natura.cl/p/kit-lumina-tratamiento-anticaida-completo/NATCHL-206813
Repuesto Base Líquida HD Una,NATCHL-173609,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173609
Bálsamo Ultra Nutritivo Regenerador Tododia Pera y Flor de Loto,NATCHL-190397,"reducción de estrías en 2 semanas.• textura sorprendente se derrite al contacto, refuerza la barrera cutánea y aporta un brillo radiante • uniformiza y combate la resequedad de la piel • enriquecido con niacinamida, pantenol y aceite de sésamo • Tecnología Prebiótica que se adapta a los cambios de tu piel.",https://www.natura.cl/p/balsamo-ultra-nutritivo-regenerador-tododia-pera-y-flor-de-loto-200-ml/NATCHL-190397
Jabón Líquido Cremoso para el Cuerpo Ekos Castaña,NATCHL-70408,"sensación de baño hidratante con la potencia antirresequedad de la castaña.• jabón líquido de castaña con espuma cremosa • deja tu piel suave y perfumada • jabón vegano que mantiene el pH de la piel • hecho con aceite bruto de castaña, rico en omegas 6 y 9 • experimente una sensación de baño hidratante • la línea Ekos Castaña apoya la regeneración de la Amazonía y ayuda a fortalecer los ingresos de 689 familias guardianas de la selva vinculadas a la cosecha sustentable• 97% de origen natural.",https://www.natura.cl/p/jabon-liquido-cremoso-para-el-cuerpo-ekos-castana-195-ml/NATCHL-70408
,NATCHL-140029,No disponible,https://www.natura.cl/p/una-batom-intransf-nude-6m-7ml/NATCHL-140029
,NATCHL-140024,UNA BATOM INTRANSF ROUGE 6M 7ML,https://www.natura.cl/p/una-batom-intransf-rouge-6m-7ml/NATCHL-140024
Spray Brillo y Protección del Color Lumina 150ml,NATCHL-148449,"Spray antidecoloración y brillo Sistema de tratamiento brillo y protección del color.•Brillo intenso por hasta 24h.•Prolonga el color por hasta 12 semanas.•5x menos puntas abiertas.•Protección UV .•Protección térmica. •Intensa acción antifrizz.•Acción antidecoloración.Productos veganos.Con repuestos. Contra pruebas en animales.Envases ecológicos (plástico 100% verde reciclable).Modo de usoSin enjuague.Contenido150 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello reg",https://www.natura.cl/p/spray-antidecoloracion-y-brillo-150-ml/NATCHL-148449
Caja de regalo con lazo,NATCHL-154851,"• detalles en brillo dorado y relieve | • colores neutros y elegantes | • talla g | • medidas: 24,2 cm de largo x 20,4 cm de ancho x 8,2 cm de alto | • reutilizable | • incluye papel de seda | • cuenta con lazo con elástico regulable | • realza tu regalo",https://www.natura.cl/p/caja-de-regalo-con-lazo/NATCHL-154851
Hidratante corporal Naturé,NATCHL-106496,"• hidrata la piel de los niños por hasta 48 horas | • fórmula de tacto seco | • fácil de aplicar | • se absorbe rápidamente | • fragancia con aroma a niñez feliz | • envase divertido Naturé, que invita a jugar en la naturaleza",https://www.natura.cl/p/hidratante-corporal-nature-125-ml/NATCHL-106496
Exfoliante Nutritivo Tododia Pera y Flor de Loto,NATCHL-190453,"previene vellos encarnados.• limpia profundamente y exfolia sin agredir la piel • con alta concentración de partículas de origen natural que eliminan las células muertas • enriquecido con pantenol, aceite de sésamo, vitamina E y partículas de semillas de damasco.",https://www.natura.cl/p/exfoliante-nutritivo-tododia-pera-y-flor-de-loto-190-g/NATCHL-190453
Crema para peinar Durazno y Almendras Tododia 180ml,NATCHL-156237,• reduce el frizz y facilita el peinado | • devuelve el brillo luminoso al cabello | • fórmula con 94% de ingredientes de origen natural | • tecnología prebiótica que cuida desde la raíz hasta las puntas | • nutrición profunda y brillo duradero | • protección térmica contra secador y plancha | • fórmula con aceite de almendras y efecto anti-nudos | • fragancias que aportan bienestar | • para todo tipo de rizos,https://www.natura.cl/p/crema-para-peinar-nutritiva-tododia-durazno-y-almendra-180-ml/NATCHL-156237
Eau de Parfum Natura 740 Sándalo Breu Blanco 50 ml,NATCHL-151030,"la mayor expresión de la naturaleza en perfume • amaderado especiado, es una fragancia con notas cálidas • combinaciones autorales y exclusivas de nuestros ingredientes naturales latinoamericanos con ingredientes clásicos de la perfumería mundial, que sorprenden los sentidos y las emociones • Natura 740 Eau de Parfum trae una combinación exclusiva de los aceites naturales del sándalo, un clásico de la perfumería mundial, y del breu blanco, resina nativa de la Amazonía • co-creado por nuestra master perfumista, Verônica Kato, y renombrados perfumistas del mundo • ingredientes naturales desarrol",https://www.natura.cl/p/eau-de-parfum-natura-740-sandalo-breu-branco-50-ml/NATCHL-151030
Corrector Cobertura Extrema Una 8 Ml,NATCHL-122120,"• resistente al agua y sudor con textura cremosa de larga duración | • tecnología HD: alta cobertura incluso frente a videos y fotos | • acabado matte, para todo tipo de piel. Vitamina E | • acción antioxidante, que combate radicales libres previniendo el envejecimiento precoz",https://www.natura.cl/p/corrector-cobertura-extrema-una-15n-8-ml/NATCHL-122120
Kit Brillo y Protección Hidratación Lumina,NATCHL-180169,No incluye bolsa de regaloKit Brillo y Protección Hidratación LuminaLimpia suavemente para brillo intenso y duradero. Combate la porosidad y deja el cabello 8x más suave. Acción antidecoloración que blinda el cabello y protege el color.Contenido1 Shampoo energizante para Cabellos Opacos o con Coloración Lumina - 300 ml1 Acondiconador revitalizante para Cabellos Opacos o con Coloración Lumina - 300 ml1 Máscara de blindaje para Cabellos Opacos o con Coloración Lumina - 220 ml Sobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en tod,https://www.natura.cl/p/kit-brillo-y-proteccion-hidratacion-lumina/NATCHL-180169
